,job_title,company,location,salary
7562,Quantitative Analyst - Power Trading Group,,Houston,
7563,Quantitative Analyst - Power Trading Group,Biourja Group,Houston,
7564,Postdoctoral Associate,Baylor College of Medicine,Houston,
7565,DATA SCIENCE INTERN,BBVA,Houston,
7566,Director Data Science,Harris Health System,Houston,
7567,Data Scientist,Applus RTD,Houston,
7568,Data scientist with P.H.D 10+,,Houston,
7569,Consultant Statistics and Data Science,Shell,Houston,
7570,Solution Delivery Analyst(Data Science) - Healthcare Systems...,McKinsey & Company,Houston,
7571,Management Associate,Crown Castle,Houston,
7572,Project Intern,Baylor College of Medicine,Houston,
7573,"Data Scientist, Energy Platform",Shell,Houston,
7574,University Internship Digital Technology - Summer 2020 Oppor...,Baker Hughes,Houston,
7575,Summer 2020 Quantitative Research Internship,,Houston,
7576,Artificial Intelligence - Data Science - Houston,Capgemini,Houston,
7577,BW/BI Reporting Analyst,Par Pacific,Houston,
7578,Intern,Aspen Technology,Houston,
7579,Product Management Data Analyst,HP,Houston,
7580,Data Scientist,Crown Castle,Houston,
7581,Deployable All-Source Analyst,Booz Allen Hamilton,Houston,
7582,Multiple Teaching Professor Positions in Data Science,Rice University,Houston,
7583,"Lead, People Analytics-Data Science",Deloitte,Houston,
7584,Quality Data Engineer,Hewlett Packard Enterprise,Houston,
7585,Data Scientist,The Home Depot,Houston,
7586,Data Scientist,Applus,Houston,
7587,Product Analyst,,Houston,
7588,Senior Spatial Research Analyst,Rice University,Houston,
7589,Geodetics Specialist,BP,Houston,
7590,"Structuring Data Science, Senior Analyst (2211)",ENGIE North America Inc.,Houston,
7591,Principal Innovation - Data Science and Software Development,BHP,Houston,
7592,Data Physicist,,Houston,
7593,Student Records Specialist,Rice University,Houston,
7594,Business Associate - GEXA,NextEra Energy,Houston,
7595,2020 Operations Campus Analyst Program,BNY Mellon,Houston,
7596,Data Analyst,"Two Sigma Investments, LLC.",Houston,
7597,Data Engineer,Enbridge,Houston,
7598,Junior Market Analyst,Total,Houston,
7599,Data Scientist,Shell,Houston,
7600,Disaster Recovery and Resilience Staff Researcher,Rice University,Houston,
7601,2020 Summer Intern - Science and Research,,Houston,
7602,"Director, Customer Analytics",Mattress Firm,Houston,
7603,UI Designer I,,Houston,
7604,Software Engineer,LOCKHEED MARTIN CORPORATION,Houston,
7605,"Director, Customer Experience",HP,Houston,
7606,Database Administrator I,,Houston,
7607,Entry Level Accenture Consulting Digital Analyst,Accenture,Houston,
7608,Software Engineering Intern/Apprentice,IHS Markit,Houston,
7609,Data Scientist - Nationwide Opportunities,"Amazon Web Services, Inc.",Houston,
7610,Data Scientist Researcher,Shell,Houston,
7611,Upstream Data Analyst,"Stress Engineering Services, Inc.",Houston,
7612,General Surgery Sales Representative - Houston - 2606789,IQVIA,Houston,
7613,Python Contractor,"Two Sigma Investments, LLC.",Houston,
7614,Bioinformatics Programmer II,Baylor College of Medicine,Houston,
7615,"Consulting Systems Engineer (Data Center) - Houston, TX","World Wide Technology, Inc.",Houston,
7616,Junior Data Scientist GPS,Lyondell Chemical Company,Houston,
7617,Software Engineer - Data Integration,,Houston,
7618,Senior Associate Data Engineer,Publicis Sapient,Houston,
7619,Senior Big Data Software Engineer,JP Morgan Chase,Houston,
7620,BI Data Engineer (2698),ENGIE North America Inc.,Houston,
7621,Sr Data Scientist,Sysco,Houston,
7622,Associate or Full Professor - Applied Mathematics and Data S...,University of Houston,Houston,
7623,Research Scientist - Data Science (Earth & Atmospheric Scien...,University of Houston,Houston,
7624,Accenture Consulting Digital Summer Analyst,Accenture,Houston,
7625,Data Engineer,,Houston,
7626,Data Scientist,"MEI Technologies, Inc.",Houston,
7627,Senior Data Engineer,Publicis Sapient,Houston,
7628,Data Engineer - Business Intelligence,alliantgroup,Houston,
7629,Senior Data Scientist,Verizon,Houston,
7630,INTERNATIONAL PROGRAMME FOR JUNIORS (VIE) - MACHINE LEARNING...,Total,Houston,
7631,Senior Data Scientist,IHS Markit,Houston,
7632,"Associate Consulting Engineer – Federal (Data Center, MS-Azu...",CDW,Houston,
7633,Senior Data Scientist - Nationwide Opportunities,"Amazon Web Services, Inc.",Houston,
7634,MACHINE LEARNING ENGINEER,NRG Energy,Houston,
7635,STAFF ANALYST,"City of Houston, TX",Houston,
7636,Machine Learning Engineer,TC Energy,Houston,
7637,"Summer 2020 Intern - Analyst, Global Crude Oil Markets",IHS Markit,Houston,
7638,Programmer Analyst III,The University of Texas Health Science Center at H...,Houston,
7639,Senior Data Scientist,Deloitte,Houston,
7640,Business Development Analyst Intern/Apprentice,IHS Markit,Houston,
7641,"Mission Assurance Analyst, Mid",Booz Allen Hamilton,Houston,
7642,"Data Engineer, Sr",Archrock,Houston,
7643,Principal Data Scientist,PinnacleART,Houston,
7644,Management Analyst IV,"City of Houston, TX",Houston,
7645,Senior Software Engineer: Data,"Two Sigma Investments, LLC.",Houston,
7646,Senior Systems Engineer Data Integration,Shell,Houston,
7647,Lead Data Engineer,EPAM Systems,Houston,
7648,User Experience Analyst,AIG,Houston,
7649,Senior Data Scientist,Forum Energy Technologies,Houston,
7650,IT Engineer - Data Repository and Platform Delivery and Supp...,Hewlett Packard Enterprise,Houston,
7651,Data Analyst Manager,"Two Sigma Investments, LLC.",Houston,
7652,Data Scientist (Relocation to Saudi Arabia),Saudi Aramco,Houston,
7653,Sr Staff Data Scientist,Baker Hughes,Houston,
7654,Lead Data Scientist,American National Family of Companies,Houston,
7655,HR Total Rewards Analyst,,Houston,
7656,Senior Marketing Analyst,David Weekley Homes,Houston,
7657,"Sr Quantitative Analyst, Retail",Exelon Corporation,Houston,
7658,DevOps Engineer - Data Platforms & Marketing Systems,,Houston,
7659,Senior Energy Analyst,Refinitiv,Houston,
7660,Sr Software Engineer - Data Platforms Team,Sysco,Houston,
7661,Avionics/Network Engineer – Gateway Command and Data Handlin...,Jacobs,Houston,
7662,Spark Big Data Engineer Southwest,Accenture,Houston,
7663,Senior Sales Engineer - Cloud Data Integration leader,Talend,Houston,
7664,Sr. Data Center Delivery Engineer,CDW,Houston,
7665,Sr. Credit Analyst,Centrica,Houston,
7666,Sr. Data Center Delivery Engineer,CDW,Houston,
7667,Avionics/Network Engineer – Gateway Command and Data Handlin...,"ERC, Inc.",Houston,
7668,Telco-Media Data Science Senior Manager,Deloitte,Houston,
7669,Senior Manager - Data Engineer,Publicis Sapient,Houston,
7670,Hi-Tech Industry –AI/Data Science/Deep Machine Learning Seni...,Deloitte,Houston,
7671,Business Analyst MBA Summer Internship for Consumer Personal...,HP,Houston,
7672,Telco-Cognitive Machine Learning Senior Manager,Deloitte,Houston,
7673,Data Science / Machine Learning Engineer,,Houston,"$90,000 - $120,000 a year"
7674,Data Science,TransVoyant,Houston,
7675,Data Scientist (501652),Aramco Services Company,Houston,
7676,DATA SCIENTIST,,Houston,
7677,Data Science Intern - 2020 Summer Internship Program - CR,Verisk,Houston,
7678,Data Engineer (AWS)10+ Years,PRIMESOFT INC,Houston,
7679,Azure Data Engineer (Houston),Darby Consulting,Houston,
7680,Data Scientist Intern,,Houston,
7681,Performance Data Scientist,CSAT Solutions,Houston,
7682,Data Scientist (Houston),,Houston,
7683,Product and Data Analyst,,Houston,
7684,Data Sharing Scientist (NASA),MEI Technologies,Houston,
7685,Data Engineer,Shaw Systems,Houston,
7686,Electrical Engineer- Data Acquisition Systems and Instrument...,,Houston,
7687,Data Engineer Apprentice | Associates Degree,Digital Creative Institute,Houston,"$30,000 - $40,000 a year"
7688,Data Scientist,,Houston,
7689,Data Engineer,,Houston,
7690,Data Scientist,,Houston,
7691,Brand Operations Analyst,,Houston,
7692,"Data Scientist, Rice University",Trilogy Ed,Houston,
7693,Data Engineer Lead,,Houston,
7694,Data Engineer (Houston),,Houston,
7695,Senior Quality Engineer – Test Data Management,,Houston,"$100,000 a year"
7696,Data Scientist,Columbus Global,Houston,
7697,Experienced Data Engineer,Dominion Enterprises,Houston,
7698,Data Engineer,,Houston,
7699,Software Engineer - Data Path,Pivot3,Houston,
7700,Senior Data Scientist,Sense Corp,Houston,
7701,Growth Marketing Analyst,,Houston,
7702,Business Intelligence Analyst,,Houston,
7703,Business Analytics and Visualization analyst,,Houston,
7704,Software Engineer (Big data),,Houston,
7705,Business Intelligence Analyst,,Houston,
7706,Principal Data Scientist – Analytics Lab,Wood Mackenzie,Houston,
7707,Machine Learning Scientist,,Houston,
7708,Experienced Machine Learning Engineer,Dominion Enterprises,Houston,
7709,Field Solutions Engineer - Data Center - Corp ASG (Houston),SHI International Corp.,Houston,
7710,Regional Head of Business Development - AI & Machine Learnin...,,Houston,
7711,Senior Data Scientist,Ayata,Houston,
7712,Senior Data Scientist - Natural Language Processing,Ayata,Houston,
7713,Senior AI/Machine Learning Software Engineer,Ayata,Houston,
7714,Senior Machine Learning Research Scientist,Ayata,Houston,
7715,Software Engineer: Platform Team,"Two Sigma Investments, LLC.",Houston,
7716,Global Account Director,Aspen Technology,Houston,
7717,Classes & Workshops Instructor,Adecco Internal,Houston,
7718,Data Analyst Manager,"Two Sigma Investments, LLC.",Houston,
7719,Senior Marketing Analyst,David Weekley Homes,Houston,
7720,HR Total Rewards Analyst,,Houston,
7721,"Data Strategy Lead - Cloud, AWS, Azure, GCP, Big Data",Accenture,Houston,
7722,"Sr Quantitative Analyst, Retail",Exelon Corporation,Houston,
7723,Cloud Operations Engineer II,,Houston,
7724,Assistant or Associate Professor - Petroleum Engineering,University of Houston,Houston,
7725,Senior Software Engineer,LOCKHEED MARTIN CORPORATION,Houston,
7726,Executive Director,Rice University,Houston,
7727,DevOps Engineer - Data Platforms & Marketing Systems,,Houston,
7728,Sr. Associate - Technical Consultant,Publicis Sapient,Houston,
7729,Director,Lyondell Chemical Company,Houston,
7730,Technical Lead,Enbridge,Houston,
7731,Research Assistant Professor - Petroleum Engineering,University of Houston,Houston,
7732,Senior Energy Analyst,Refinitiv,Houston,
7733,"Senior Project Manager, Foundational Data Engineering","Two Sigma Investments, LLC.",Houston,
7734,Artificial Intelligence Resident,Shell,Houston,
7735,Accenture Strategy Digital Finance Manager,Accenture,Houston,
7736,Sr. Quality Engineer,,Houston,
7737,Software Engineering Manager: FRM,"Two Sigma Investments, LLC.",Houston,
7738,Supply Chain Network Operations – Analytics Manager,Deloitte,Houston,
7739,Marketing Strategy & Analytics Manager,"GS Marketing, Inc.",Houston,
7740,Sr. Business Intelligence Architect,"EDF Trading North America, LLC",Houston,
7741,Python Software Engineer,,Houston,
7742,Sr. Credit Analyst,Centrica,Houston,
7743,Manager - Technical Consultant,Publicis Sapient,Houston,
7744,Senior Software Engineer,"Two Sigma Investments, LLC.",Houston,
7745,Digital Marketing Senior Manager,Accenture,Houston,
7746,DevOps Engineer - Integration Platform,,Houston,
7747,Lead BI Architect,Calpine,Houston,
7748,Physical Systems Engineer,"Stress Engineering Services, Inc.",Houston,
7749,BI Architect/Lead,,Houston,
7750,Research Assistant Professor - Mechanical Engineering,University of Houston,Houston,
7751,Telco-Media Data Science Senior Manager,Deloitte,Houston,
7752,Supply Chain Network Operations – Analytics Senior Consultan...,Deloitte,Houston,
7753,Accenture Strategy Enterprise Analytics Senior Manager,Accenture,Houston,
7754,Accenture Strategy - Digital Finance Senior Manager,Accenture,Houston,
7755,"Data Strategy Architect - AWS, Azure, Google Cloud, Consulti...",Accenture,Houston,
7756,Assistant Professor of Sport Analytics,Rice University,Houston,
7757,"Program Manager, DevOPS",,Houston,
7758,Sr. AZURE .Net Developer,Larsen & Toubro Infotech Limited,Houston,
7759,Hi-Tech Industry –AI/Data Science/Deep Machine Learning Seni...,Deloitte,Houston,
7760,Sr. Electrical Engineer – FPGA Design,Honeywell,Houston,
7761,Senior Product Manager,HP,Houston,
7762,Sr. Software Engineer,,Houston,
7763,Business Analyst MBA Summer Internship for Consumer Personal...,HP,Houston,
7764,"Open Rank Faculty - Biostatistics & Biostatistician, Humana...",University of Houston,Houston,
7765,Sr. Credit Analyst,Centrica,Houston,
7766,Lead Big Data Engineer / Architect - Exec Director - Houston,JP Morgan Chase,Houston,
7767,Avionics/Network Engineer – Gateway Command and Data Handlin...,"ERC, Inc.",Houston,
7768,Telco-Media Data Science Senior Manager,Deloitte,Houston,
7769,Hi-Tech Industry –AI/Data Science/Deep Machine Learning Seni...,Deloitte,Houston,
7770,Senior Manager - Data Engineer,Publicis Sapient,Houston,
7771,Business Analyst MBA Summer Internship for Consumer Personal...,HP,Houston,
7772,Telco-Cognitive Machine Learning Senior Manager,Deloitte,Houston,
7773,Data Science / Machine Learning Engineer,,Houston,"$90,000 - $120,000 a year"
7774,Data Science,TransVoyant,Houston,
7775,Data Scientist (501652),Aramco Services Company,Houston,
7776,DATA SCIENTIST,,Houston,
7777,Data Science Intern - 2020 Summer Internship Program - CR,Verisk,Houston,
7778,Azure Data Engineer (Houston),Darby Consulting,Houston,
7779,Data Engineer (AWS)10+ Years,PRIMESOFT INC,Houston,
7780,Performance Data Scientist,CSAT Solutions,Houston,
7781,Data Scientist Intern,,Houston,
7782,Product and Data Analyst,,Houston,
7783,Data Scientist (Houston),,Houston,
7784,Data Sharing Scientist (NASA),MEI Technologies,Houston,
7785,Electrical Engineer- Data Acquisition Systems and Instrument...,,Houston,
7786,Data Engineer,Shaw Systems,Houston,
7787,Data Scientist,,Houston,
7788,Data Engineer Apprentice | Associates Degree,Digital Creative Institute,Houston,"$30,000 - $40,000 a year"
7789,Data Scientist,,Houston,
7790,Data Engineer,,Houston,
7791,Brand Operations Analyst,,Houston,
7792,"Data Scientist, Rice University",Trilogy Ed,Houston,
7793,Data Engineer (Houston),,Houston,
7794,Data Engineer Lead,,Houston,
7795,Data Engineer,,Houston,
7796,Senior Quality Engineer – Test Data Management,,Houston,"$100,000 a year"
7797,Data Scientist,Columbus Global,Houston,
7798,Software Engineer - Data Path,Pivot3,Houston,
7799,Experienced Data Engineer,Dominion Enterprises,Houston,
7800,Senior Data Scientist,Sense Corp,Houston,
7801,Growth Marketing Analyst,,Houston,
7802,Software Engineer (Big data),,Houston,
7803,Business Analytics and Visualization analyst,,Houston,
7804,Business Intelligence Analyst,,Houston,
7805,Principal Data Scientist – Analytics Lab,Wood Mackenzie,Houston,
7806,Business Intelligence Analyst,,Houston,
7807,Field Solutions Engineer - Data Center - Corp ASG (Houston),SHI International Corp.,Houston,
7808,Machine Learning Scientist,,Houston,
7809,Experienced Machine Learning Engineer,Dominion Enterprises,Houston,
7810,Regional Head of Business Development - AI & Machine Learnin...,,Houston,
7811,Senior Data Scientist,Ayata,Houston,
7812,Senior Data Scientist - Natural Language Processing,Ayata,Houston,
7813,Senior AI/Machine Learning Software Engineer,Ayata,Houston,
7814,Senior Machine Learning Research Scientist,Ayata,Houston,
7815,"Artificial Intelligence Architect, Manager - Applied Artific...",Deloitte,Houston,
7816,Data Science / Machine Learning Engineer,,Houston,"$90,000 - $120,000 a year"
7817,Data Science,TransVoyant,Houston,
7818,Data Scientist (501652),Aramco Services Company,Houston,
7819,Data Science Intern - 2020 Summer Internship Program - CR,Verisk,Houston,
7820,Data Scientist Intern,,Houston,
7821,Free IT Training and Placements For OPT Candidate,,Houston,
7822,Office Administrator,,Houston,
7823,Data Scientist (Houston),,Houston,
7824,SQL Developer,,Houston,$47 - $60 an hour
7825,Digital Marketing Specialist,,Houston,$18 - $24 an hour
7826,Product and Data Analyst,,Houston,
7827,Data Sharing Scientist (NASA),MEI Technologies,Houston,
7828,Project Manager,,Houston,"$99,200 - $124,000 a year"
7829,Trion Technology Lead,,Houston,"$144,000 - $180,000 a year"
7830,Data Scientist,,Houston,
7831,Brand Operations Analyst,,Houston,
7832,Front End Web Developer,,Houston,
7833,Global Specialist Cybersecurity - Awareness,,Houston,"$84,320 - $105,400 a year"
7834,"Brand Manager, E-Commerce",,Houston,
7835,Spanish and Portuguese Speaking O365 Data Migration Speciali...,,Houston,
7836,Python Software Engineer,,Houston,$70 - $72 an hour
7837,Senior Data Scientist,Sense Corp,Houston,
7838,Web Developer,,Houston,
7839,Java Software Engineer,,Houston,$65 - $70 an hour
